id,dv_response,dv_balance,EM_MONTHS_LAST_OPEN,EM_COUNT_VALID,EM_ALL_OPT_OUT_FLAG,POS_NUM_ORDERS,POS_REVENUE_BASE,POS_MNTHS_LAST_ORDER,POS_REVENUE_TOTAL,POS_MARGIN_TOTAL,POS_TOT_REVPERSYS,POS_LAST_ORDER_DPA,POS_LAST_TOTAL_REVENUE,POS_NUM_ORDERS_24MO,POS_SP_QTY_24MO,POS_MARGIN_TOTAL_12MO,POS_REVENUE_TOTAL_6MO,WEB_MNTHS_SINCE_LAST_SES,IID_COUNT,HH_INCOME,HH_AGE,EM_NUM_OPEN_30,SH_MNTHS_LAST_INQUIRED,SH_INQUIRED_LAST3MO,SH_INQUIRED_LAST12MO,pos_mo_btwn_fst_lst_order,WEB_CNT_IID_ACCESSED,POS_REVENUE_BASE_SP_6MO
962,0,0.0,17.14814815,2.0,0.0,2,1039.26,17.29032258,2538.107,475.436,2538.107,1,1129.96,1,5,,,17.28434886,,,,,,,,48.51612903,,
963,0,0.0,13.31541219,1.0,0.0,4,1934.512,17.80645161,1937.511,-286.885,484.37775,0,428.99,1,1,,,,,,,,,,,68.0,,
964,0,0.0,9.761648745,2.0,0.0,9,2800.325,9.870967741,3284.774,105.676,1094.924667,1,667.15,1,5,48.928,,4.200119474,8.0,99999.0,58.0,1.0,83.48387097,0.0,0.0,126.483871,1.0,
965,0,0.0,3.186977299,1.0,0.0,19,1391.48,0.838709677,2698.57,594.675,2698.57,0,74.98,4,6,70.53,74.98,0.805854241,3.0,74999.0,98.0,29.0,137.0645161,0.0,0.0,109.4516129,1.0,74.98
966,0,0.0,,1.0,0.0,1,931.04,18.35483871,949.04,173.486,949.04,0,949.04,1,1,,,15.17204301,,,,,,,,0.0,,
967,0,0.0,0.775985663,2.0,0.0,9,765.07,13.41935484,1655.19,223.139,1655.19,0,179.51,3,11,,,12.2037037,,,,,,,,68.48387097,,
968,0,0.0,5.643369175,1.0,0.0,12,2595.042,13.38709677,4391.753,1684.585,1463.917667,0,166.393,4,7,,,5.494623655,3.0,99999.0,81.0,25.0,83.90322581,0.0,0.0,86.09677419,1.0,
969,1,714.99,0.560334528,4.0,0.0,9,4580.347,14.67741935,6890.914,1210.764,1722.7285,1,239.0,1,2,,,0.709677419,3.0,49999.0,78.0,256.0,14.32258065,0.0,0.0,72.96774194,1.0,
970,0,0.0,1.0,1.0,0.0,2,1257.0,11.67741935,1545.063,517.175,1545.063,0,199.0,1,2,126.459,,,,,,,,,,25.03225806,,
971,1,349.99,32.81839904,2.0,0.0,8,2837.387,10.51612903,3352.185,518.421,1117.395,1,19.99,3,3,8.23,,0.026284348,9.0,34999.0,81.0,249.0,45.25806452,0.0,0.0,97.87096774,1.0,
972,1,63.99,0.164874551,2.0,0.0,18,959.84,7.225806451,2215.527,575.012,2215.527,0,60.94,3,3,22.89,,7.198327359,,,,,,,,93.29032258,,
973,0,0.0,,,,1,651.24,20.38709677,693.22,-49.837,693.22,0,693.22,1,2,,,9.063321385,12.0,124999.0,70.0,1.0,14.32258065,0.0,0.0,0.0,1.0,
974,0,0.0,18.86678614,1.0,0.0,6,4078.99,6.838709677,4346.95,872.215,1448.983333,0,538.97,1,1,-31.052,,6.670250896,,,,,,,,95.90322581,,
975,0,0.0,1.086618876,2.0,0.0,4,1404.902,1.161290322,1601.872,104.535,533.957333,0,432.19,3,5,50.397,432.19,1.102150537,,,,,,,,58.51612903,,383.19
976,0,0.0,,2.0,0.0,16,2695.384,6.677419354,4860.159,1477.282,1620.053,0,145.99,2,2,101.501,,6.563918757,,,,,,,,96.87096774,,
977,1,32.99,,2.0,0.0,1,1098.97,8.29032258,1298.95,227.44,1298.95,0,1298.95,1,4,227.44,,6.119474313,5.0,74999.0,,21.0,32.93548387,0.0,0.0,0.0,1.0,
978,0,0.0,0.667264038,4.0,0.0,8,3552.44,3.774193548,4667.778,794.578,1166.9445,0,239.0,3,5,301.19,239.0,1.61469534,4.0,99999.0,53.0,260.0,150.0967742,0.0,0.0,92.51612903,1.0,0.0
979,1,83.97,,1.0,0.0,3,1596.91,15.35483871,1906.66,504.923,1906.66,0,113.36,1,5,,,,5.0,174999.0,86.0,,79.09677419,0.0,0.0,52.96774194,0.0,
980,0,0.0,,1.0,0.0,1,0.0,6.225806451,199.0,126.459,,0,199.0,1,2,126.459,,,,,,,,,,0.0,,
981,0,0.0,,2.0,0.0,2,495.587,23.96774194,563.925,-123.128,563.925,0,43.98,1,2,,,,,,,,,,,62.29032258,,
982,0,0.0,8.427120669,1.0,0.0,5,605.88,18.64516129,751.501,-36.869,751.501,0,31.98,1,2,,,8.424133811,,,,,,,,22.74193548,,
983,1,49.98,9.426523297,2.0,0.0,13,4509.47,10.4516129,6409.599,1254.849,2136.533,0,239.0,4,13,166.459,,8.255675029,,,,,,,,38.12903226,,
984,0,0.0,12.96475508,3.0,0.0,9,2382.484,2.838709677,3078.908,593.316,1539.454,0,87.26,3,12,21.75,87.26,2.686379928,,,,,,,,102.0322581,,87.26
985,0,0.0,0.104540023,3.0,0.0,3,2394.371,18.0,2849.981,121.084,712.49525,0,1122.26,1,8,,,,,,,,,,,103.3870968,,
986,0,0.0,15.46415771,2.0,0.0,3,574.0,22.09677419,1091.531,337.905,1091.531,0,180.57,1,2,,,,,,,,,,,24.22580645,,
987,0,0.0,1.876344086,1.0,0.0,1,484.99,11.25806452,527.97,-54.39,527.97,0,527.97,1,1,-54.39,,,,,,,,,,0.0,,
988,0,0.0,0.045400238,1.0,0.0,2,952.97,18.77419355,1318.93,314.394,1318.93,0,181.96,2,5,,,10.89665472,4.0,174999.0,50.0,61.0,12.22580645,0.0,0.0,0.93548387,1.0,
989,0,0.0,,2.0,0.0,4,1574.98,8.096774193,1714.621,-176.049,571.540333,0,588.97,1,1,18.948,,7.582437275,,,,,,,,114.1935484,,
990,0,0.0,1.765830346,1.0,0.0,3,1133.97,2.93548387,1438.95,354.003,719.475,0,534.99,2,4,304.823,1382.97,2.546594982,,,,,,,,50.22580645,,1307.97
991,0,0.0,47.14874552,2.0,0.0,5,3269.651,8.387096774,3987.01,1004.536,1329.003333,0,1162.95,2,4,308.451,,4.704301075,,,,,,,,67.0,,
992,0,0.0,0.063918757,3.0,0.0,4,3036.594,2.838709677,3481.477,503.918,870.36925,1,869.97,2,3,379.458,869.97,0.011350059,,,,,,,,64.67741935,,812.99
993,0,0.0,4.95818399,1.0,0.0,12,1615.964,4.967741935,2332.974,233.853,1166.487,1,54.98,2,2,42.868,54.98,1.0,7.0,74999.0,56.0,31.0,83.90322581,0.0,0.0,115.1612903,1.0,54.98
994,0,0.0,,2.0,0.0,1,463.98,1.096774193,489.98,-30.145,489.98,0,489.98,1,1,-30.145,489.98,0.065710872,9.0,199999.0,58.0,,76.61290323,0.0,0.0,0.0,0.0,463.98
995,0,0.0,4.441457586,2.0,0.0,6,2925.286,8.0,4986.516,1383.051,2493.258,0,9.98,2,6,408.149,,0.885304659,,,,,,,,60.64516129,,
996,1,427.79,20.00955795,2.0,0.0,5,939.2,12.29032258,2612.801,257.819,2612.801,1,199.99,1,1,,,2.090800477,4.0,74999.0,42.0,13.0,63.0,0.0,0.0,26.03225806,1.0,
997,0,0.0,,2.0,0.0,3,3138.317,11.0,3223.74,88.06,805.935,0,685.99,1,1,-29.664,,11.0,9.0,149999.0,53.0,,150.0967742,0.0,0.0,61.64516129,1.0,
998,0,0.0,14.96296296,6.0,0.0,15,6135.584,7.483870967,7133.467,708.876,792.607444,0,433.89,2,3,-38.837,,10.87933094,,,,,,,,99.90322581,,
999,0,0.0,57.50298686,3.0,0.0,3,0.0,6.354838709,572.88,417.825,,1,368.95,1,2,355.95,,,,,,,,,,96.03225806,,
1000,1,78.98,8.743130227,1.0,0.0,12,1143.621,5.774193548,1779.91,353.149,1779.91,0,29.99,5,6,33.96,29.99,9.0,5.0,74999.0,50.0,1.0,39.61290323,0.0,0.0,90.64516129,2.0,29.99
1001,1,93.66,,1.0,0.0,9,465.4,2.0,1288.153,248.645,1288.153,0,180.98,4,8,136.389,180.98,2.0,3.0,34999.0,95.0,0.0,74.83870968,0.0,0.0,50.19354839,0.0,180.98
1002,1,76.98,0.172640382,1.0,0.0,2,544.98,8.064516129,873.44,217.246,873.44,1,145.59,1,1,106.042,,0.054958183,,,,,,,,17.67741935,,
1003,0,0.0,,1.0,0.0,3,2261.39,17.29032258,2460.095,407.428,820.031667,0,473.99,1,1,,,,,,,,,,,85.58064516,,
1004,0,0.0,0.204898446,3.0,0.0,1,1494.99,19.70967742,1727.27,436.495,1727.27,1,1727.27,1,1,,,0.5041816,,,,,,,,0.0,,
1005,0,0.0,0.395459976,1.0,1.0,1,0.0,21.12903226,164.99,-3.13,,0,164.99,1,1,,,,,,,,,,,0.0,,
1006,1,239.0,18.50179211,2.0,0.0,12,3472.93,21.09677419,4523.87,626.324,1130.9675,1,682.96,2,7,,,12.37634409,3.0,249999.0,57.0,2.0,67.61290323,0.0,0.0,84.51612903,1.0,
1007,0,0.0,,1.0,0.0,9,5675.17,1.516129032,6287.35,62.653,1047.891667,1,159.99,6,13,-311.48,918.28,0.706690561,9.0,74999.0,61.0,18.0,31.64516129,0.0,0.0,55.12903226,1.0,789.96
1008,0,0.0,6.894862604,3.0,0.0,1,89.99,14.22580645,137.98,25.919,,0,137.98,1,2,,,4.157108721,,,,,,,,0.0,,
1009,0,0.0,,3.0,0.0,9,2110.111,10.29032258,2663.101,254.955,887.700333,1,399.99,2,6,23.05,,10.78375149,,,,,,,,90.67741935,,
1010,0,0.0,,1.0,1.0,5,426.99,15.96774194,765.95,184.371,765.95,0,59.99,1,1,,,,,,,,,,,22.38709677,,
1011,0,0.0,33.57945042,2.0,0.0,7,1145.16,1.93548387,1760.06,407.121,1760.06,0,54.97,3,11,20.535,54.97,1.92771804,,,,,,,,107.483871,,54.97
1012,0,0.0,1.176821983,3.0,0.0,16,3516.417,1.064516129,5479.971,1394.349,1826.657,0,209.98,7,10,267.6,416.95,1.05376344,10.0,,38.0,484.0,7.709677419,0.0,1.0,81.61290323,2.0,416.95
1013,0,0.0,,1.0,0.0,1,1398.99,8.451612903,1488.97,382.052,1488.97,1,1488.97,1,1,382.052,,3.099761051,,,,,,,,0.0,,
1014,1,1348.33,14.15232975,2.0,0.0,15,3097.192,15.74193548,4107.277,991.956,2053.6385,0,72.98,1,3,,,7.231182795,9.0,,87.0,318.0,30.06451613,0.0,0.0,83.5483871,1.0,
1015,1,239.0,,1.0,1.0,3,483.99,11.77419355,697.15,49.854,697.15,0,489.99,2,5,4.174,,,,,,,,,,26.93548387,,
1016,0,0.0,18.56571087,2.0,0.0,7,3003.211,10.70967742,4340.301,834.211,1085.07525,0,74.99,2,3,27.72,,10.6869773,7.0,249999.0,71.0,10.0,83.90322581,0.0,0.0,96.74193548,0.0,
1017,0,0.0,,1.0,0.0,1,72.71,21.87096774,89.97,-17.268,,0,89.97,1,3,,,,6.0,14999.0,71.0,17.0,53.64516129,0.0,0.0,0.0,0.0,
1018,0,0.0,1.445041816,1.0,0.0,1,550.99,11.0,568.99,49.337,568.99,0,568.99,1,1,49.337,,10.79151732,3.0,99999.0,62.0,3.0,35.61290323,0.0,0.0,0.0,1.0,
1019,0,0.0,,1.0,0.0,1,1099.99,6.93548387,1198.99,221.267,1198.99,0,1198.99,1,1,221.267,,5.941457586,,,,,,,,0.0,,
1020,0,0.0,0.082437275,1.0,0.0,2,731.99,5.548387096,1113.964,381.399,1113.964,0,275.994,2,3,381.399,275.994,10.00896057,,,,,,,,4.967741935,,0.0
1021,1,27.99,1.731182795,2.0,0.0,6,1057.11,1.580645161,1977.5,284.938,988.75,0,328.95,4,9,438.817,392.12,0.69474313,,,,,,,,51.22580645,,63.17
1022,0,0.0,50.29450418,2.0,0.0,10,9481.234,11.19354839,12746.887,4021.997,2549.3774,1,3159.54,2,25,864.484,,1.166069295,9.0,74999.0,82.0,8.0,19.4516129,0.0,0.0,80.48387097,1.0,
1023,0,0.0,51.65770609,3.0,0.0,4,2006.59,12.22580645,2799.262,724.814,933.087333,1,775.1,1,2,,,15.07287933,,,,,,,,52.4516129,,
1024,0,0.0,,,,1,1565.0,22.25806452,1565.0,273.518,1565.0,0,1565.0,1,1,,,2.105137395,,,,,,,,0.0,,
1025,0,0.0,28.3614098,4.0,0.0,14,8180.124,17.41935484,12373.436,2738.256,1767.633714,1,1118.99,1,1,,,1.0,,,,,,,,95.41935484,,
1026,1,129.99,10.0,3.0,0.0,11,2637.88,18.67741935,4197.945,1098.226,1399.315,0,59.0,2,7,,,,,,,,,,,45.25806452,,
1027,0,0.0,11.22341697,1.0,0.0,2,0.0,7.93548387,223.98,154.272,,0,43.99,1,1,20.543,,,6.0,74999.0,58.0,27.0,17.03225806,0.0,0.0,51.06451613,0.0,
1028,0,0.0,2.511350059,1.0,0.0,4,599.99,21.58064516,828.392,111.172,828.392,0,35.98,1,2,,,,,,,,,,,29.64516129,,
1029,0,0.0,,2.0,0.0,6,1955.808,17.03225806,3600.58,1042.861,1200.193333,0,590.96,2,4,,,1.575268817,,,,,,,,56.58064516,,
1030,0,0.0,,1.0,0.0,2,1143.19,0.774193548,1354.17,71.741,677.085,0,736.17,1,2,99.563,736.17,,,,,,,,,40.93548387,,601.19
1031,1,886.15,0.051373954,1.0,0.0,15,10179.597,5.258064516,13012.004,3343.592,1858.857714,1,29.99,6,9,-0.06,29.99,3.605137395,7.0,49999.0,67.0,203.0,4.64516129,0.0,1.0,130.6451613,1.0,29.99
1032,1,754.98,1.498207885,5.0,0.0,13,995.98,4.387096774,4478.15,480.879,2239.075,0,416.98,1,2,-24.53,416.98,0.565710872,11.0,34999.0,97.0,276.0,24.67741935,0.0,0.0,47.29032258,0.0,367.98
1033,0,0.0,42.33213859,1.0,0.0,17,2635.574,21.61290323,5327.854,896.289,1775.951333,1,129.99,2,2,,,7.676821983,,,,,,,,50.06451613,,
1034,0,0.0,,2.0,0.0,3,0.0,15.0,146.94,39.48,,0,14.99,1,1,,,10.40262843,,,,,,,,67.12903226,,
1035,0,0.0,0.148745519,1.0,0.0,1,463.99,23.70967742,469.99,6.272,469.99,0,469.99,1,44,,,,,,,,,,,0.0,,
1036,0,0.0,0.077060931,1.0,0.0,4,338.62,2.580645161,1588.05,746.563,1588.05,0,269.98,4,15,264.059,417.35,3.585424133,2.0,14999.0,71.0,90.0,20.12903226,0.0,0.0,12.77419355,1.0,269.98
1037,1,49.99,0.880525686,4.0,0.0,37,7453.248,1.064516129,10835.047,2038.352,1805.841167,1,86.97,6,10,63.98,155.96,0.863799283,,,,,,,,104.8709677,,155.96
1038,0,0.0,,3.0,0.0,5,2038.744,5.612903225,2420.614,210.032,806.871333,0,129.0,1,1,128.999,129.0,2.451612903,,,,,,,,69.25806452,,0.0
1039,0,0.0,10.39127838,2.0,0.0,5,2039.07,13.93548387,2805.942,283.783,935.314,1,588.97,1,1,,,13.78614098,,,,,,,,76.90322581,,
1040,1,362.97,0.150537634,2.0,0.0,18,5904.202,23.70967742,8463.311,1000.302,1410.551833,1,184.86,1,4,,,0.359617682,6.0,124999.0,97.0,218.0,83.90322581,0.0,0.0,80.74193548,1.0,
1041,0,0.0,22.43130227,2.0,0.0,2,474.99,21.90322581,526.99,-13.524,526.99,0,47.0,2,48,,,,,,,,,,,0.903225806,,
1042,1,39.98,1.097968936,3.0,0.0,71,4952.823,0.903225806,12692.692,2491.234,2538.5384,0,99.96,16,69,156.518,259.89,0.899044205,12.0,34999.0,78.0,316.0,69.90322581,0.0,0.0,102.2258065,1.0,259.89
1043,0,0.0,,2.0,0.0,5,1195.294,21.09677419,1343.634,-111.472,671.817,0,551.0,1,1,,,10.95280765,,,,,,,,72.35483871,,
1044,0,0.0,16.42353644,1.0,0.0,11,49.0,17.35483871,742.52,120.324,,0,60.27,1,4,,,,,,,,,,,66.38709677,,
1045,1,101.97,1.112903225,2.0,0.0,7,0.0,12.38709677,741.76,183.74,,0,104.36,2,10,,,12.38470729,12.0,74999.0,76.0,59.0,150.0967742,0.0,0.0,37.51612903,1.0,
1046,0,0.0,,1.0,0.0,1,617.99,17.25806452,674.97,29.391,674.97,0,674.97,1,1,,,,,,,,,,,0.0,,
1047,1,140.0,5.661290322,1.0,0.0,3,646.98,9.870967741,1057.92,320.218,1057.92,0,239.0,3,4,355.95,,9.144563918,,,,,,,,4.354838709,,
1048,0,0.0,13.00716846,4.0,0.0,10,1724.27,10.96774194,3129.401,712.786,1564.7005,0,109.95,2,2,98.95,,10.94265233,,,,,,,,63.35483871,,
1049,1,35.99,1.890681003,3.0,0.0,13,531.587,1.483870967,1335.467,228.494,1335.467,0,66.98,5,14,86.036,152.45,1.448626045,7.0,74999.0,73.0,17.0,87.58064516,0.0,0.0,90.77419355,1.0,152.45
1050,0,0.0,16.89127838,2.0,0.0,9,1423.73,6.29032258,2975.31,267.81,1487.655,1,99.99,3,7,12.3,,0.651732377,15.0,24999.0,49.0,33.0,83.90322581,0.0,0.0,74.67741935,1.0,
1051,1,328.99,0.428912783,3.0,0.0,23,4024.552,0.258064516,6502.192,325.542,812.774,1,31.99,13,28,35.359,1619.31,0.086021505,11.0,34999.0,88.0,84.0,31.09677419,0.0,0.0,102.1935484,1.0,1505.31
1052,0,0.0,3.163679808,3.0,0.0,3,1149.06,23.29032258,1251.962,143.181,625.981,0,488.99,1,1,,,,,,,,,,,66.06451613,,
1053,1,52.97,1.315412186,2.0,0.0,1,0.0,21.87096774,35.98,8.23,,1,35.98,1,2,,,,8.0,74999.0,84.0,14.0,11.67741935,0.0,1.0,0.0,0.0,
1054,0,0.0,4.181600955,1.0,0.0,1,446.99,17.4516129,546.27,89.172,546.27,0,546.27,1,1,,,12.8088411,,,,,,,,0.0,,
1055,0,0.0,45.20848268,2.0,0.0,3,1366.371,17.51612903,2131.88,699.551,2131.88,0,59.99,1,1,,,,,,,,,,,86.83870968,,
1056,1,1063.41,0.089008363,3.0,0.0,22,5755.542,3.193548387,7673.82,1569.453,1918.455,0,73.16,5,19,288.831,1265.7,0.436081242,5.0,99999.0,55.0,391.0,83.90322581,0.0,0.0,81.4516129,1.0,1166.7
1057,0,0.0,,4.0,0.0,6,1459.93,16.19354839,1975.66,113.761,1975.66,0,1292.99,1,1,,,,,,,,,,,91.80645161,,
1058,0,0.0,,3.0,0.0,8,4093.69,0.612903225,5173.431,1074.628,862.2385,0,116.0,2,3,225.125,116.0,0.132019115,,,,,,,,79.4516129,,116.0
1059,0,0.0,2.110513739,1.0,0.0,2,1173.567,23.51612903,1235.542,192.414,617.771,0,629.98,1,2,,,,,,,,,,,70.77419355,,
1060,0,0.0,22.63082437,2.0,0.0,12,20978.694,14.58064516,23711.606,6388.615,2371.1606,0,867.79,2,3,,,,,,,,,,,81.70967742,,
1061,1,537.97,40.63321386,2.0,0.0,9,2925.87,19.06451613,4172.546,1130.837,2086.273,1,155.99,1,1,,,0.175029868,,,,,,,,93.09677419,,
1062,0,0.0,16.0125448,3.0,0.0,3,1152.14,16.16129032,1391.378,196.786,1391.378,0,31.98,1,1,,,,,,,,,,,100.516129,,
1063,0,0.0,,1.0,1.0,6,1760.571,17.4516129,2345.278,351.614,1172.639,0,27.99,1,1,,,17.43010753,,,,,,,,75.32258065,,
1064,1,927.87,18.49820789,1.0,0.0,5,1601.98,8.93548387,3702.834,645.627,1851.417,0,239.0,2,5,173.749,,8.509557945,11.0,99999.0,81.0,3.0,30.51612903,0.0,0.0,28.74193548,1.0,
1065,0,0.0,,2.0,0.0,27,1585.764,0.870967741,4747.663,1466.168,1582.554333,1,92.96,10,30,501.057,92.96,0.80943847,,,,,,,,79.58064516,,92.96
1066,1,288.0,,,,6,1232.0,20.38709677,2001.786,372.428,1000.893,1,99.99,2,3,,,2.578255675,,,,,,,,28.61290323,,
1067,0,0.0,1.206093189,1.0,0.0,4,1191.704,14.96774194,2019.794,374.227,2019.794,0,159.99,1,1,,,14.93608124,,,,,,,,54.48387097,,
1068,0,0.0,19.1218638,1.0,0.0,1,438.0,19.22580645,788.97,-45.811,788.97,0,788.97,1,2,,,,,,,,,,,0.0,,
1069,0,0.0,,3.0,0.0,7,1020.621,14.80645161,1968.357,635.612,1968.357,0,199.0,1,2,,,,,,,,,,,77.4516129,,
1070,1,178.24,,1.0,0.0,19,1190.95,7.29032258,3453.18,687.568,3453.18,1,219.92,3,23,81.558,,6.423536439,,,,,,,,107.9032258,,
1071,1,110.97,,2.0,0.0,12,2469.06,1.516129032,4647.419,881.301,2323.7095,1,588.0,2,8,-42.653,588.0,,4.0,49999.0,96.0,346.0,44.61290323,0.0,0.0,92.41935484,0.0,439.0
1072,0,0.0,1.74432497,2.0,0.0,1,0.0,22.19354839,849.98,128.753,,0,849.98,1,2,,,,,,,,,,,0.0,,
1073,0,0.0,17.83452808,1.0,0.0,2,1428.98,18.32258065,2183.723,556.764,1091.8615,1,1147.82,1,5,,,,,,,,,,,27.77419355,,
1074,0,0.0,0.136200716,2.0,0.0,5,1932.441,19.51612903,2177.93,154.754,725.976667,1,489.99,1,1,,,,,,,,,,,64.61290323,,
1075,1,109.95,1.069892473,1.0,0.0,6,537.93,7.354838709,949.37,-25.573,949.37,1,99.99,4,6,17.146,,4.0,1.0,,,186.0,79.09677419,0.0,0.0,61.35483871,1.0,
1076,0,0.0,,2.0,0.0,9,8.49,7.774193548,1397.29,109.57,,1,149.96,6,14,18.37,,4.040023894,6.0,99999.0,38.0,,53.51612903,0.0,0.0,20.25806452,1.0,
1077,0,0.0,,1.0,0.0,1,0.0,4.064516129,99.99,7.45,,0,99.99,1,1,7.45,99.99,4.043010752,,,,,,,,0.0,,99.99
1078,0,0.0,60.32437276,6.0,0.0,28,1313.789,23.83870968,6283.37,1369.0,3141.685,1,135.99,1,1,,,5.338709677,3.0,49999.0,62.0,37.0,70.80645161,0.0,0.0,87.12903226,1.0,
1079,1,997.28,0.063918757,1.0,0.0,15,4348.744,10.58064516,6938.426,1847.811,1387.6852,1,148.301,4,8,121.998,,0.058542413,11.0,34999.0,57.0,71.0,81.70967742,0.0,0.0,101.2580645,1.0,
1080,0,0.0,17.82735962,1.0,0.0,17,2338.374,11.41935484,3869.165,539.007,967.29125,1,138.99,3,4,130.199,,3.0,,,,,,,,81.0,,
1081,0,0.0,36.8213859,2.0,0.0,1,0.0,15.87096774,189.0,157.576,,0,189.0,1,1,,,1.371565113,,,,,,,,0.0,,
1082,0,0.0,,2.0,0.0,3,1587.192,20.96774194,1969.727,680.401,984.8635,1,399.99,1,1,,,,,,,,,,,80.80645161,,
1083,0,0.0,0.330346475,4.0,0.0,3,1057.49,9.93548387,1359.42,141.526,679.71,0,789.47,1,3,83.4,,8.599163679,,,,,,,,88.16129032,,
1084,0,0.0,,1.0,0.0,6,1413.418,16.80645161,2335.35,693.608,1167.675,0,298.0,1,2,,,,,,,,,,,84.25806452,,
1085,0,0.0,45.78494624,1.0,0.0,10,831.92,8.580645161,1543.92,400.434,1543.92,1,116.96,2,7,37.63,,,,,,,,,,82.48387097,,
1086,1,149.99,17.38829152,2.0,0.0,10,2647.377,12.5483871,3797.287,277.742,759.4574,1,65.99,1,1,,,7.559139784,2.0,99999.0,46.0,5.0,64.64516129,0.0,0.0,74.16129032,1.0,
1087,1,479.99,0.086021505,4.0,0.0,17,1600.287,2.64516129,5037.537,250.944,1679.179,1,472.53,4,9,51.907,472.53,2.364994026,,,,,,,,88.09677419,,369.53
1088,0,0.0,,2.0,0.0,10,40.94,22.22580645,1692.25,579.466,,0,155.99,1,1,,,,,,,,,,,63.41935484,,
1089,1,140.0,0.787335722,2.0,0.0,7,0.0,6.161290322,1287.492,1045.65,,0,283.421,7,13,455.07,,10.71087216,6.0,,,137.0,45.32258065,0.0,0.0,16.51612903,1.0,
1090,0,0.0,,1.0,0.0,3,496.99,9.161290322,695.97,172.757,695.97,0,499.99,3,3,124.985,,,,,,,,,,5.967741935,,
1091,1,21.99,2.882915173,1.0,0.0,37,4185.78,4.322580645,7532.537,1698.015,1883.13425,0,140.96,8,19,473.509,1445.53,1.73297491,2.0,99999.0,50.0,62.0,83.90322581,0.0,0.0,104.0645161,1.0,1257.94
1092,1,75.96,,1.0,0.0,1,350.99,1.0,592.97,44.12,592.97,1,592.97,1,3,44.12,592.97,0.203106332,,,,,,,,0.0,,464.97
1093,0,0.0,15.42054958,3.0,0.0,21,1158.787,3.64516129,2656.577,393.555,1328.2885,0,36.98,5,16,28.914,36.98,3.620071684,6.0,99999.0,50.0,4.0,83.90322581,0.0,0.0,96.96774194,1.0,36.98
1094,1,434.97,0.553166069,1.0,0.0,6,1734.78,12.29032258,2388.69,273.716,1194.345,1,49.98,6,12,,,0.147550776,7.0,34999.0,83.0,91.0,2.548387096,1.0,1.0,2.677419354,1.0,
1095,0,0.0,56.33452808,3.0,0.0,8,5542.009,21.12903226,6817.289,2774.287,2272.429667,0,49.99,1,1,,,,,,,,,,,83.74193548,,
1096,1,318.99,11.07407407,1.0,0.0,2,523.99,12.32258065,707.4,212.093,707.4,0,177.41,1,4,,,,3.0,34999.0,94.0,7.0,55.0,0.0,0.0,12.03225806,0.0,
1097,1,468.93,0.243130227,2.0,0.0,14,1941.74,2.677419354,2929.227,28.057,732.30675,1,518.96,6,8,-44.858,518.96,0.058542413,4.0,34999.0,56.0,2.0,83.90322581,0.0,0.0,80.67741935,1.0,461.98
1098,0,0.0,3.118876941,1.0,0.0,5,2585.94,9.129032258,2980.9,134.379,745.225,0,1024.95,4,8,22.159,,3.951015531,,,,,,,,58.06451613,,
1099,1,99.99,,3.0,0.0,17,5.99,14.67741935,898.65,245.484,,1,99.99,3,4,,,14.30764636,,,,,,,,90.67741935,,
1100,0,0.0,6.85902031,3.0,0.0,2,1413.98,23.74193548,1757.192,487.337,1757.192,1,99.95,1,1,,,7.925925925,,,,,,,,6.870967741,,
1101,0,0.0,13.39605735,3.0,0.0,5,1342.471,23.96774194,1502.381,404.218,1502.381,0,41.88,1,2,,,,,,,,,,,73.03225806,,
1102,0,0.0,9.550179211,1.0,1.0,1,671.54,9.612903225,974.13,198.435,974.13,1,974.13,1,2,198.435,,4.456391875,,,,,,,,0.0,,
1103,1,441.34,0.166069295,2.0,0.0,2,2831.96,0.064516129,3952.28,1004.041,988.07,1,1532.96,2,11,1004.041,3952.28,0.009557945,5.0,34999.0,64.0,71.0,14.09677419,0.0,0.0,2.419354838,1.0,2895.94
1104,0,0.0,,1.0,0.0,1,303.0,19.67741935,388.0,-34.872,388.0,0,388.0,1,5,,,,,,,,,,,0.0,,
1105,1,174.95,0.790919952,1.0,0.0,5,140.44,0.258064516,2041.28,214.409,,1,269.97,5,20,54.28,269.97,0.151732377,,,,,,,,21.0,,239.98
1106,0,0.0,0.158303464,4.0,0.0,8,3260.937,5.387096774,5195.573,1692.26,1731.857667,0,239.0,1,1,173.75,239.0,0.197729988,,,,,,,,93.29032258,,0.0
1107,0,0.0,,1.0,0.0,11,0.0,9.483870967,861.57,196.22,,0,59.98,2,4,23.6,,0.429510155,5.0,199999.0,70.0,48.0,139.8387097,0.0,0.0,84.35483871,0.0,
1108,0,0.0,0.093787335,2.0,0.0,3,701.98,5.322580645,833.91,167.184,833.91,0,73.96,2,7,27.508,73.96,5.315412186,,,,,,,,20.32258065,,73.96
1109,0,0.0,44.1051374,1.0,1.0,17,10.99,1.29032258,1686.83,734.397,,0,110.99,9,9,230.56,261.97,0.724611708,,,,,,,,47.87096774,,261.97
1110,0,0.0,0.129629629,3.0,0.0,8,7037.987,3.387096774,9326.3,3025.543,2331.575,0,64.99,1,1,54.583,64.99,3.342891278,,,,,,,,112.0,,64.99
